Id,Prediction
170.000000,0.031167
171.000000,0.524857
172.000000,0.957604
173.000000,0.653117
174.000000,0.680699
175.000000,0.236423
176.000000,0.290789
177.000000,0.957735
178.000000,0.712258
179.000000,0.286087
180.000000,0.257008
181.000000,0.637077
182.000000,0.689037
183.000000,0.091944
184.000000,0.432618
185.000000,0.944945
186.000000,0.506166
187.000000,0.015885
188.000000,0.760227
189.000000,0.408895
190.000000,0.525313
191.000000,0.085451
192.000000,0.414641
193.000000,0.328115
194.000000,0.933636
195.000000,0.449410
196.000000,0.874025
197.000000,0.013878
198.000000,0.906496
199.000000,0.956930
200.000000,0.039605
201.000000,0.983799
202.000000,0.889741
203.000000,0.995061
204.000000,0.005137
205.000000,0.435645
206.000000,0.425852
207.000000,0.815042
208.000000,0.650026
209.000000,0.012339
210.000000,0.798784
211.000000,0.964620
212.000000,0.024498
213.000000,0.527333
214.000000,0.493888
215.000000,0.123736
216.000000,0.199547
217.000000,0.821821
218.000000,0.358651
219.000000,0.880418
220.000000,0.405726
221.000000,0.005144
222.000000,0.514175
223.000000,0.178654
224.000000,0.989032
225.000000,0.188339
226.000000,0.941582
227.000000,0.949946
228.000000,0.676101
229.000000,0.867311
230.000000,0.967886
231.000000,0.027824
232.000000,0.953105
233.000000,0.749054
234.000000,0.979755
235.000000,0.524528
236.000000,0.487835
237.000000,0.011370
238.000000,0.009654
239.000000,0.269593
240.000000,0.001657
241.000000,0.041503
242.000000,0.901934
243.000000,0.332770
244.000000,0.831544
245.000000,0.704253
246.000000,0.915188
247.000000,0.003403
248.000000,0.281461
249.000000,0.968786
250.000000,0.957777
251.000000,0.447318
252.000000,0.673858
253.000000,0.080100
254.000000,0.044267
255.000000,0.866801
256.000000,0.911437
257.000000,0.986259
258.000000,0.754628
259.000000,0.047224
260.000000,0.381991
261.000000,0.830230
262.000000,0.078595
263.000000,0.002804
264.000000,0.179932
265.000000,0.957681
266.000000,0.215234
267.000000,0.598189
268.000000,0.920712
269.000000,0.098787
270.000000,0.982503
271.000000,0.980712
272.000000,0.052762
273.000000,0.998337
274.000000,0.992670
275.000000,0.844318
276.000000,0.019056
277.000000,0.961304
278.000000,0.136713
279.000000,0.756129
280.000000,0.016631
281.000000,0.781070
282.000000,0.376945
283.000000,0.511121
284.000000,0.023086
285.000000,0.341640
286.000000,0.623154
287.000000,0.512993
288.000000,0.893370
289.000000,0.525450
290.000000,0.976309
291.000000,0.888180
292.000000,0.015389
293.000000,0.712400
294.000000,0.952812
295.000000,0.110227
296.000000,0.187171
297.000000,0.406755
298.000000,0.402825
299.000000,0.502692
300.000000,0.311861
301.000000,0.897428
302.000000,0.060587
303.000000,0.024049
304.000000,0.059215
305.000000,0.901474
306.000000,0.773725
307.000000,0.002502
308.000000,0.859952
309.000000,0.138321
310.000000,0.550830
311.000000,0.768678
312.000000,0.866221
313.000000,0.646430
314.000000,0.280033
315.000000,0.965623
316.000000,0.952439
317.000000,0.588967
318.000000,0.011385
319.000000,0.385452
320.000000,0.917363
321.000000,0.281281
322.000000,0.934608
323.000000,0.868711
324.000000,0.947028
325.000000,0.008380
326.000000,0.007932
327.000000,0.020633
328.000000,0.183451
329.000000,0.077260
330.000000,0.677106
331.000000,0.044063
332.000000,0.458761
333.000000,0.081430
334.000000,0.060135
335.000000,0.051568
336.000000,0.030206
337.000000,0.843725
338.000000,0.427905
339.000000,0.746338
340.000000,0.988431
341.000000,0.036110
342.000000,0.091579
343.000000,0.138858
344.000000,0.550828
345.000000,0.891443
346.000000,0.017136
347.000000,0.964116
348.000000,0.907985
349.000000,0.729971
350.000000,0.008061
351.000000,0.450590
352.000000,0.942652
353.000000,0.825786
354.000000,0.990568
355.000000,0.537643
356.000000,0.188831
357.000000,0.122061
358.000000,0.569764
359.000000,0.258364
360.000000,0.715739
361.000000,0.139765
362.000000,0.101317
363.000000,0.940611
364.000000,0.548786
365.000000,0.833732
366.000000,0.706450
367.000000,0.729205
368.000000,0.009909
369.000000,0.653182
370.000000,0.954908
371.000000,0.884334
372.000000,0.918813
373.000000,0.051219
374.000000,0.964683
375.000000,0.280597
376.000000,0.939156
377.000000,0.040079
378.000000,0.982297
379.000000,0.711839
380.000000,0.175347
381.000000,0.015723
382.000000,0.229534
383.000000,0.865254
384.000000,0.891409
385.000000,0.033647
386.000000,0.959977
387.000000,0.972397
388.000000,0.889086
389.000000,0.058223
390.000000,0.304340
391.000000,0.715707
392.000000,0.862525
393.000000,0.981233
394.000000,0.684095
395.000000,0.989185
396.000000,0.897493
397.000000,0.524967
398.000000,0.097563
399.000000,0.624289
400.000000,0.765136
401.000000,0.964086
402.000000,0.619931
403.000000,0.911854
404.000000,0.977392
405.000000,0.323924
406.000000,0.146058
407.000000,0.386384
408.000000,0.492542
409.000000,0.357535
410.000000,0.051541
411.000000,0.982497
412.000000,0.668657
413.000000,0.005811
414.000000,0.019465
415.000000,0.060776
416.000000,0.980825
417.000000,0.342030
418.000000,0.372884
419.000000,0.013650
420.000000,0.529130
421.000000,0.114839
422.000000,0.206712
423.000000,0.933009
424.000000,0.779245
425.000000,0.950847
426.000000,0.847761
427.000000,0.001050
428.000000,0.711940
429.000000,0.876952
430.000000,0.994256
431.000000,0.585658
432.000000,0.351978
433.000000,0.055761
434.000000,0.006043
435.000000,0.461803
436.000000,0.272502
437.000000,0.904706
438.000000,0.962470
439.000000,0.157973
440.000000,0.792251
441.000000,0.500037
442.000000,0.474064
443.000000,0.990095
444.000000,0.017733
445.000000,0.898747
446.000000,0.454375
447.000000,0.690235
448.000000,0.946934
449.000000,0.911264
450.000000,0.273096
451.000000,0.221134
452.000000,0.025890
453.000000,0.814636
454.000000,0.963854
455.000000,0.067679
456.000000,0.396641
457.000000,0.889280
458.000000,0.958528
459.000000,0.871858
460.000000,0.012179
461.000000,0.941440
462.000000,0.224612
463.000000,0.951187
464.000000,0.087797
465.000000,0.026963
466.000000,0.163895
467.000000,0.928454
468.000000,0.816176
469.000000,0.480701
470.000000,0.412021
471.000000,0.002633
472.000000,0.392982
473.000000,0.633499
474.000000,0.679810
475.000000,0.035324
476.000000,0.703915
477.000000,0.196516
478.000000,0.000466
479.000000,0.892979
480.000000,0.330626
481.000000,0.029504
482.000000,0.988057
483.000000,0.376126
484.000000,0.560410
485.000000,0.972948
486.000000,0.533473
487.000000,0.393009
488.000000,0.978499
489.000000,0.698922
490.000000,0.983903
491.000000,0.824720
492.000000,0.106481
493.000000,0.936112
494.000000,0.907760
495.000000,0.959062
496.000000,0.057739
497.000000,0.628925
498.000000,0.991812
499.000000,0.266589
500.000000,0.983589
501.000000,0.944714
502.000000,0.549536
503.000000,0.961743
504.000000,0.121874
505.000000,0.349117
506.000000,0.810026
507.000000,0.009972
508.000000,0.028099
509.000000,0.588956
510.000000,0.831447
511.000000,0.854793
512.000000,0.718173
513.000000,0.694001
514.000000,0.846261
515.000000,0.637681
516.000000,0.938665
517.000000,0.053419
518.000000,0.000803
519.000000,0.272219
520.000000,0.000570
521.000000,0.488095
522.000000,0.072796
523.000000,0.086225
524.000000,0.351568
525.000000,0.179354
526.000000,0.873324
527.000000,0.634376
528.000000,0.043638
529.000000,0.766661
530.000000,0.672490
531.000000,0.566906
532.000000,0.987634
533.000000,0.256372
534.000000,0.344528
535.000000,0.324690
536.000000,0.156218
537.000000,0.001616
538.000000,0.797441
539.000000,0.976381
540.000000,0.634022
541.000000,0.450829
542.000000,0.021515
543.000000,0.989045
544.000000,0.613084
545.000000,0.942267
546.000000,0.281443
547.000000,0.729443
548.000000,0.305875
549.000000,0.705294
550.000000,0.008112
551.000000,0.078922
552.000000,0.074675
553.000000,0.839402
554.000000,0.724714
555.000000,0.342252
556.000000,0.039748
557.000000,0.654305
558.000000,0.052267
559.000000,0.510382
560.000000,0.036113
561.000000,0.498504
562.000000,0.030040
563.000000,0.903925
564.000000,0.295450
565.000000,0.126069
566.000000,0.028347
567.000000,0.481586
568.000000,0.014307
569.000000,0.807473
570.000000,0.000892
571.000000,0.854679
572.000000,0.983902
573.000000,0.039918
574.000000,0.929826
575.000000,0.168946
576.000000,0.622887
577.000000,0.845303
578.000000,0.335034
579.000000,0.869908
580.000000,0.108874
581.000000,0.445974
582.000000,0.297488
583.000000,0.638543
584.000000,0.968700
585.000000,0.242242
586.000000,0.496744
587.000000,0.912490
588.000000,0.966405
589.000000,0.489910
590.000000,0.854827
591.000000,0.558231
592.000000,0.812942
593.000000,0.209160
594.000000,0.158708
595.000000,0.858106
596.000000,0.897764
597.000000,0.539491
598.000000,0.623207
599.000000,0.417832
600.000000,0.029513
601.000000,0.136705
602.000000,0.789285
603.000000,0.075651
604.000000,0.957511
605.000000,0.986780
606.000000,0.623859
607.000000,0.512522
608.000000,0.850064
609.000000,0.952561
610.000000,0.994229
611.000000,0.086766
612.000000,0.341069
613.000000,0.224136
614.000000,0.854762
615.000000,0.031507
616.000000,0.097320
617.000000,0.992162
618.000000,0.958216
619.000000,0.966216
620.000000,0.432262
621.000000,0.380080
622.000000,0.877493
623.000000,0.938715
624.000000,0.869694
625.000000,0.148853
626.000000,0.285880
627.000000,0.376581
628.000000,0.104139
629.000000,0.947212
630.000000,0.011993
631.000000,0.632470
632.000000,0.335686
633.000000,0.915800
634.000000,0.392259
635.000000,0.765236
636.000000,0.409445
637.000000,0.025849
638.000000,0.153940
639.000000,0.924481
640.000000,0.724332
641.000000,0.974719
642.000000,0.657816
643.000000,0.985126
644.000000,0.397105
645.000000,0.553848
646.000000,0.075830
647.000000,0.963524
648.000000,0.121133
649.000000,0.163295
650.000000,0.017567
651.000000,0.052783
652.000000,0.887994
653.000000,0.203314
654.000000,0.986717
655.000000,0.871149
656.000000,0.820842
657.000000,0.078892
658.000000,0.906031
659.000000,0.979445
660.000000,0.992647
661.000000,0.332767
662.000000,0.985187
663.000000,0.657181
664.000000,0.067043
665.000000,0.406526
666.000000,0.025007
667.000000,0.436023
668.000000,0.730678
669.000000,0.838399
670.000000,0.988399
671.000000,0.227628
672.000000,0.570479
673.000000,0.938867
674.000000,0.881656
675.000000,0.020575
676.000000,0.170514
677.000000,0.519754
678.000000,0.017891
679.000000,0.897524
680.000000,0.003782
681.000000,0.553985
682.000000,0.487661
683.000000,0.754523
684.000000,0.937927
685.000000,0.933760
686.000000,0.965481
687.000000,0.912027
688.000000,0.127154
689.000000,0.942698
690.000000,0.886054
691.000000,0.037290
692.000000,0.679957
693.000000,0.696950
694.000000,0.066878
695.000000,0.289170
696.000000,0.000517
697.000000,0.702882
698.000000,0.005507
699.000000,0.875431
700.000000,0.217061
701.000000,0.860253
702.000000,0.809496
703.000000,0.805875
704.000000,0.998225
705.000000,0.708119
706.000000,0.262078
707.000000,0.968175
708.000000,0.996841
709.000000,0.029437
710.000000,0.297130
711.000000,0.137026
712.000000,0.876806
713.000000,0.080008
714.000000,0.797265
715.000000,0.018012
716.000000,0.838769
717.000000,0.600706
718.000000,0.611891
719.000000,0.945219
720.000000,0.984110
721.000000,0.073397
722.000000,0.813708
723.000000,0.938251
724.000000,0.936881
725.000000,0.387111
726.000000,0.369859
727.000000,0.896281
728.000000,0.437146
729.000000,0.013826
730.000000,0.504094
731.000000,0.713336
732.000000,0.307866
733.000000,0.814312
734.000000,0.981645
735.000000,0.800033
736.000000,0.817114
737.000000,0.675983
738.000000,0.031495
739.000000,0.017014
740.000000,0.567975
741.000000,0.781196
742.000000,0.328371
743.000000,0.075181
744.000000,0.987007
745.000000,0.635682
746.000000,0.972074
747.000000,0.228662
748.000000,0.523728
749.000000,0.939907
750.000000,0.105184
751.000000,0.828236
752.000000,0.263851
753.000000,0.952015
754.000000,0.288613
755.000000,0.589196
756.000000,0.010426
757.000000,0.286799
758.000000,0.786141
759.000000,0.627689
760.000000,0.469900
761.000000,0.360530
762.000000,0.894031
763.000000,0.937005
764.000000,0.991805
765.000000,0.810116
766.000000,0.768462
767.000000,0.825001
768.000000,0.151940
769.000000,0.425109
770.000000,0.976561
771.000000,0.967905
772.000000,0.013321
773.000000,0.223663
774.000000,0.418587
775.000000,0.968114
776.000000,0.823882
777.000000,0.321274
778.000000,0.207072
779.000000,0.640539
780.000000,0.388537
781.000000,0.854514
782.000000,0.128987
783.000000,0.179774
784.000000,0.188698
785.000000,0.551075
786.000000,0.462705
787.000000,0.809787
788.000000,0.668684
789.000000,0.146881
790.000000,0.302695
791.000000,0.800560
792.000000,0.603156
793.000000,0.829443
794.000000,0.334973
795.000000,0.018874
796.000000,0.364091
797.000000,0.213625
798.000000,0.886908
799.000000,0.033106
800.000000,0.024451
801.000000,0.590416
802.000000,0.001720
803.000000,0.290959
804.000000,0.448696
805.000000,0.060524
806.000000,0.950600
807.000000,0.719844
808.000000,0.944172
809.000000,0.974077
810.000000,0.929630
811.000000,0.985223
812.000000,0.940466
813.000000,0.718450
814.000000,0.394818
815.000000,0.850312
816.000000,0.010989
817.000000,0.649099
818.000000,0.020194
819.000000,0.971627
820.000000,0.338442
821.000000,0.727719
822.000000,0.495944
823.000000,0.947058
824.000000,0.981751
825.000000,0.312631
826.000000,0.022920
827.000000,0.987765
828.000000,0.431864
829.000000,0.516758
830.000000,0.969903
831.000000,0.470620
832.000000,0.877515
833.000000,0.712142
834.000000,0.054782
835.000000,0.009195
836.000000,0.494031
837.000000,0.436736
838.000000,0.782484
839.000000,0.008852
840.000000,0.946362
841.000000,0.038046
842.000000,0.773827
843.000000,0.776781
844.000000,0.898683
845.000000,0.906500
846.000000,0.974866
847.000000,0.318543
848.000000,0.359529
849.000000,0.771228
850.000000,0.921380
851.000000,0.716068
852.000000,0.938226
853.000000,0.133113
854.000000,0.842656
855.000000,0.655460
856.000000,0.060982
857.000000,0.997417
858.000000,0.010962
859.000000,0.344692
860.000000,0.142036
861.000000,0.932979
862.000000,0.992009
863.000000,0.065427
864.000000,0.546570
865.000000,0.847355
866.000000,0.943773
867.000000,0.575514
868.000000,0.044026
869.000000,0.966576
870.000000,0.904797
871.000000,0.856237
872.000000,0.045889
873.000000,0.507211
874.000000,0.535728
875.000000,0.014211
876.000000,0.585774
877.000000,0.229195
878.000000,0.251989
879.000000,0.259573
880.000000,0.416017
881.000000,0.026589
882.000000,0.514512
883.000000,0.333096
884.000000,0.036960
885.000000,0.088636
886.000000,0.837091
887.000000,0.375083
888.000000,0.592156
889.000000,0.877137
890.000000,0.359267
891.000000,0.429985
892.000000,0.047325
893.000000,0.399044
894.000000,0.593571
895.000000,0.922786
896.000000,0.389957
897.000000,0.642438
898.000000,0.797736
899.000000,0.287515
900.000000,0.522522
901.000000,0.994214
902.000000,0.541594
903.000000,0.439066
904.000000,0.868704
905.000000,0.037042
906.000000,0.062854
907.000000,0.989290
908.000000,0.922986
909.000000,0.811357
910.000000,0.444369
911.000000,0.992658
912.000000,0.992725
913.000000,0.058416
914.000000,0.274309
915.000000,0.882191
916.000000,0.146640
917.000000,0.984996
918.000000,0.053456
919.000000,0.169502
920.000000,0.056421
921.000000,0.820685
922.000000,0.231594
923.000000,0.915716
924.000000,0.049369
925.000000,0.566344
926.000000,0.475354
927.000000,0.122403
928.000000,0.428021
929.000000,0.268443
930.000000,0.448286
931.000000,0.620909
932.000000,0.870587
933.000000,0.972092
934.000000,0.083333
935.000000,0.932173
936.000000,0.974325
937.000000,0.046707
938.000000,0.967365
939.000000,0.174745
940.000000,0.586983
941.000000,0.042884
942.000000,0.645927
943.000000,0.261681
944.000000,0.405239
945.000000,0.001774
946.000000,0.766253
947.000000,0.257903
948.000000,0.941003
949.000000,0.028464
950.000000,0.478507
951.000000,0.955934
952.000000,0.953189
953.000000,0.121750
954.000000,0.006581
955.000000,0.510406
956.000000,0.968155
957.000000,0.970640
958.000000,0.393258
959.000000,0.923950
960.000000,0.986514
961.000000,0.978146
962.000000,0.987144
963.000000,0.013350
964.000000,0.351796
965.000000,0.073454
966.000000,0.990861
967.000000,0.786947
968.000000,0.834999
969.000000,0.858348
970.000000,0.235229
971.000000,0.286719
972.000000,0.935918
973.000000,0.007009
974.000000,0.991603
975.000000,0.181222
976.000000,0.014959
977.000000,0.754593
978.000000,0.010465
979.000000,0.934778
980.000000,0.930683
981.000000,0.170936
982.000000,0.430657
983.000000,0.000557
984.000000,0.501349
985.000000,0.739824
986.000000,0.025545
987.000000,0.281330
988.000000,0.232190
989.000000,0.004681
990.000000,0.893562
991.000000,0.083279
992.000000,0.608235
993.000000,0.349622
994.000000,0.353241
995.000000,0.876288
996.000000,0.031585
997.000000,0.006891
998.000000,0.405259
999.000000,0.132625
1000.000000,0.084776
1001.000000,0.671322
1002.000000,0.963473
1003.000000,0.979672
1004.000000,0.835193
1005.000000,0.042449
1006.000000,0.919209
1007.000000,0.918986
1008.000000,0.081125
1009.000000,0.023586
1010.000000,0.119391
1011.000000,0.983927
1012.000000,0.243851
1013.000000,0.010247
1014.000000,0.269593
1015.000000,0.124606
1016.000000,0.302896
1017.000000,0.977438
1018.000000,0.073227
1019.000000,0.574724
1020.000000,0.561063
1021.000000,0.026536
1022.000000,0.039965
1023.000000,0.493734
1024.000000,0.253712
1025.000000,0.002764
1026.000000,0.779099
1027.000000,0.094814
1028.000000,0.977296
1029.000000,0.064469
1030.000000,0.907579
1031.000000,0.154483
1032.000000,0.827095
1033.000000,0.573197
1034.000000,0.949447
1035.000000,0.640370
1036.000000,0.221518
1037.000000,0.593531
1038.000000,0.893874
1039.000000,0.017652
1040.000000,0.144987
1041.000000,0.081920
1042.000000,0.760686
1043.000000,0.996348
1044.000000,0.664501
1045.000000,0.986860
1046.000000,0.045696
1047.000000,0.288549
1048.000000,0.221111
1049.000000,0.676344
1050.000000,0.087917
1051.000000,0.034707
1052.000000,0.048832
1053.000000,0.964662
1054.000000,0.997582
1055.000000,0.963050
1056.000000,0.886252
1057.000000,0.002545
1058.000000,0.542917
1059.000000,0.124390
1060.000000,0.035982
1061.000000,0.496492
1062.000000,0.958093
1063.000000,0.064924
1064.000000,0.867044
1065.000000,0.753223
1066.000000,0.430082
1067.000000,0.657832
1068.000000,0.051603
1069.000000,0.031927
1070.000000,0.100035
1071.000000,0.005665
1072.000000,0.718605
1073.000000,0.024786
1074.000000,0.962121
1075.000000,0.024018
1076.000000,0.654386
1077.000000,0.018489
1078.000000,0.058166
1079.000000,0.204594
1080.000000,0.960367
1081.000000,0.999788
1082.000000,0.644528
1083.000000,0.783252
1084.000000,0.000275
1085.000000,0.234513
1086.000000,0.876631
1087.000000,0.877774
1088.000000,0.424492
1089.000000,0.424977
1090.000000,0.212064
1091.000000,0.074683
1092.000000,0.002021
1093.000000,0.986876
1094.000000,0.923658
1095.000000,0.421710
1096.000000,0.670206
1097.000000,0.011358
1098.000000,0.889629
1099.000000,0.973945
1100.000000,0.265514
1101.000000,0.018572
1102.000000,0.030178
1103.000000,0.969728
1104.000000,0.027932
1105.000000,0.677899
1106.000000,0.786420
1107.000000,0.741580
1108.000000,0.657473
1109.000000,0.014141
1110.000000,0.052211
1111.000000,0.936093
1112.000000,0.754231
1113.000000,0.004823
1114.000000,0.006233
1115.000000,0.028196
1116.000000,0.912000
1117.000000,0.095555
1118.000000,0.604682
1119.000000,0.109471
1120.000000,0.061269
1121.000000,0.051088
1122.000000,0.714604
1123.000000,0.834128
1124.000000,0.223512
1125.000000,0.986888
1126.000000,0.876503
1127.000000,0.008868
1128.000000,0.932742
1129.000000,0.886431
1130.000000,0.851683
1131.000000,0.982722
1132.000000,0.023479
1133.000000,0.851586
1134.000000,0.791551
1135.000000,0.030961
1136.000000,0.020896
1137.000000,0.990853
1138.000000,0.401067
1139.000000,0.941775
1140.000000,0.978678
1141.000000,0.980568
1142.000000,0.609657
1143.000000,0.003780
1144.000000,0.296502
1145.000000,0.815217
1146.000000,0.318804
1147.000000,0.134940
1148.000000,0.425693
1149.000000,0.957074
1150.000000,0.013213
1151.000000,0.970975
1152.000000,0.077387
1153.000000,0.003809
1154.000000,0.419226
1155.000000,0.731816
1156.000000,0.022336
1157.000000,0.970312
1158.000000,0.838729
1159.000000,0.449099
1160.000000,0.966790
1161.000000,0.985596
1162.000000,0.080398
1163.000000,0.527899
1164.000000,0.815463
1165.000000,0.721923
1166.000000,0.955718
1167.000000,0.533269
1168.000000,0.916220
1169.000000,0.760610
1170.000000,0.462065
1171.000000,0.568985
1172.000000,0.952908
1173.000000,0.789971
1174.000000,0.929929
1175.000000,0.445766
1176.000000,0.006051
1177.000000,0.106089
1178.000000,0.693166
1179.000000,0.997672
1180.000000,0.766217
1181.000000,0.991354
1182.000000,0.973898
1183.000000,0.229410
1184.000000,0.009173
1185.000000,0.284448
1186.000000,0.383081
1187.000000,0.185297
1188.000000,0.000990
1189.000000,0.113951
1190.000000,0.216601
1191.000000,0.152945
1192.000000,0.004189
1193.000000,0.963735
1194.000000,0.648183
1195.000000,0.081717
1196.000000,0.009036
1197.000000,0.350356
1198.000000,0.722390
1199.000000,0.817155
1200.000000,0.931005
1201.000000,0.982218
1202.000000,0.207458
1203.000000,0.006937
1204.000000,0.681926
1205.000000,0.312274
1206.000000,0.500792
1207.000000,0.986328
1208.000000,0.414529
1209.000000,0.945391
1210.000000,0.349690
1211.000000,0.553363
1212.000000,0.909178
1213.000000,0.098648
1214.000000,0.213177
1215.000000,0.344831
1216.000000,0.793824
1217.000000,0.962583
1218.000000,0.107927
1219.000000,0.087521
1220.000000,0.694633
1221.000000,0.946056
1222.000000,0.052837
1223.000000,0.346997
1224.000000,0.933676
1225.000000,0.236990
1226.000000,0.991122
1227.000000,0.371462
1228.000000,0.286864
1229.000000,0.253082
1230.000000,0.889630
1231.000000,0.916412
1232.000000,0.674152
1233.000000,0.496125
1234.000000,0.991413
1235.000000,0.181448
1236.000000,0.911055
1237.000000,0.371319
1238.000000,0.743855
1239.000000,0.914993
1240.000000,0.971137
1241.000000,0.997915
1242.000000,0.989615
1243.000000,0.284346
1244.000000,0.907334
1245.000000,0.060578
1246.000000,0.917973
1247.000000,0.823794
1248.000000,0.998135
1249.000000,0.848221
1250.000000,0.821143
1251.000000,0.791901
1252.000000,0.115325
1253.000000,0.655421
1254.000000,0.973188
1255.000000,0.585108
1256.000000,0.104964
1257.000000,0.608849
1258.000000,0.928059
1259.000000,0.507134
1260.000000,0.286648
1261.000000,0.016787
1262.000000,0.419994
1263.000000,0.980246
1264.000000,0.996989
1265.000000,0.040920
1266.000000,0.801387
1267.000000,0.947585
1268.000000,0.044642
1269.000000,0.852857
1270.000000,0.939271
1271.000000,0.575348
1272.000000,0.059397
1273.000000,0.998665
1274.000000,0.009041
1275.000000,0.377379
1276.000000,0.579708
1277.000000,0.981737
1278.000000,0.641917
1279.000000,0.915199
1280.000000,0.345306
1281.000000,0.739157
1282.000000,0.760414
1283.000000,0.036457
1284.000000,0.149968
1285.000000,0.489525
1286.000000,0.064830
1287.000000,0.917556
1288.000000,0.604679
1289.000000,0.931493
1290.000000,0.288251
1291.000000,0.092068
1292.000000,0.015026
1293.000000,0.028147
1294.000000,0.406156
1295.000000,0.765010
1296.000000,0.657807
1297.000000,0.151289
1298.000000,0.967153
1299.000000,0.710505
1300.000000,0.034325
1301.000000,0.172910
1302.000000,0.130212
1303.000000,0.839346
1304.000000,0.992741
1305.000000,0.078436
1306.000000,0.710583
1307.000000,0.740283
1308.000000,0.236371
1309.000000,0.424998
1310.000000,0.895945
1311.000000,0.907351
1312.000000,0.922721
1313.000000,0.856211
1314.000000,0.893964
1315.000000,0.877070
1316.000000,0.908631
1317.000000,0.317263
1318.000000,0.191016
1319.000000,0.025389
1320.000000,0.939101
1321.000000,0.397816
1322.000000,0.981101
1323.000000,0.552017
1324.000000,0.130831
1325.000000,0.152570
1326.000000,0.929146
1327.000000,0.980550
1328.000000,0.021816
1329.000000,0.941744
1330.000000,0.621529
1331.000000,0.994753
1332.000000,0.949768
1333.000000,0.476008
1334.000000,0.002697
1335.000000,0.996685
1336.000000,0.250653
1337.000000,0.109408
1338.000000,0.987030
1339.000000,0.072486
1340.000000,0.309282
1341.000000,0.494792
1342.000000,0.945827
1343.000000,0.604372
1344.000000,0.766421
1345.000000,0.154484
1346.000000,0.822163
1347.000000,0.681127
1348.000000,0.138753
1349.000000,0.862234
1350.000000,0.817177
1351.000000,0.281912
1352.000000,0.312512
1353.000000,0.941477
1354.000000,0.861873
1355.000000,0.975926
1356.000000,0.199520
1357.000000,0.009104
1358.000000,0.005928
1359.000000,0.586710
1360.000000,0.913292
1361.000000,0.521891
1362.000000,0.538774
