Id,Prediction
216.000000,0.092586
217.000000,0.958788
218.000000,0.385878
219.000000,0.940574
220.000000,0.198492
221.000000,0.000142
222.000000,0.491147
223.000000,0.010431
224.000000,0.998429
225.000000,0.015302
226.000000,0.968102
227.000000,0.981261
228.000000,0.473063
229.000000,0.795428
230.000000,0.994471
231.000000,0.003038
232.000000,0.911163
233.000000,0.643365
234.000000,0.982885
235.000000,0.501643
236.000000,0.574306
237.000000,0.000481
238.000000,0.000404
239.000000,0.221214
240.000000,0.000049
241.000000,0.014755
242.000000,0.971628
243.000000,0.099536
244.000000,0.881331
245.000000,0.811783
246.000000,0.933789
247.000000,0.000192
248.000000,0.071318
249.000000,0.994285
250.000000,0.966948
251.000000,0.601995
252.000000,0.743140
253.000000,0.288727
254.000000,0.010677
255.000000,0.941627
256.000000,0.955164
257.000000,0.999837
258.000000,0.624776
259.000000,0.089322
260.000000,0.675896
261.000000,0.476898
262.000000,0.011649
263.000000,0.000509
264.000000,0.060903
265.000000,0.991986
266.000000,0.072495
267.000000,0.928414
268.000000,0.944085
269.000000,0.036009
270.000000,0.997137
271.000000,0.973177
272.000000,0.006899
273.000000,0.999836
274.000000,0.996878
275.000000,0.977630
276.000000,0.000766
277.000000,0.948675
278.000000,0.138235
279.000000,0.777830
280.000000,0.000610
281.000000,0.937973
282.000000,0.368643
283.000000,0.783456
284.000000,0.001721
285.000000,0.164930
286.000000,0.684583
287.000000,0.398391
288.000000,0.935013
289.000000,0.955881
290.000000,0.989505
291.000000,0.990035
292.000000,0.003689
293.000000,0.289288
294.000000,0.990447
295.000000,0.068747
296.000000,0.080330
297.000000,0.071160
298.000000,0.498962
299.000000,0.411542
300.000000,0.105449
301.000000,0.982155
302.000000,0.003286
303.000000,0.005747
304.000000,0.043472
305.000000,0.957284
306.000000,0.812601
307.000000,0.001599
308.000000,0.863802
309.000000,0.014497
310.000000,0.466595
311.000000,0.282645
312.000000,0.967915
313.000000,0.518345
314.000000,0.499370
315.000000,0.991856
316.000000,0.970649
317.000000,0.650414
318.000000,0.000705
319.000000,0.724198
320.000000,0.987025
321.000000,0.156223
322.000000,0.988415
323.000000,0.678104
324.000000,0.995698
325.000000,0.001712
326.000000,0.006217
327.000000,0.007176
328.000000,0.319881
329.000000,0.002266
330.000000,0.665600
331.000000,0.006265
332.000000,0.413221
333.000000,0.049699
334.000000,0.026393
335.000000,0.050016
336.000000,0.002459
337.000000,0.937586
338.000000,0.617966
339.000000,0.914739
340.000000,0.996407
341.000000,0.016055
342.000000,0.008639
343.000000,0.286296
344.000000,0.390527
345.000000,0.288948
346.000000,0.005378
347.000000,0.999777
348.000000,0.960003
349.000000,0.986137
350.000000,0.000325
351.000000,0.534770
352.000000,0.983603
353.000000,0.885250
354.000000,0.998268
355.000000,0.615748
356.000000,0.020312
357.000000,0.210353
358.000000,0.740315
359.000000,0.320299
360.000000,0.757251
361.000000,0.357019
362.000000,0.072448
363.000000,0.983833
364.000000,0.484660
365.000000,0.917675
366.000000,0.857676
367.000000,0.954847
368.000000,0.002705
369.000000,0.703715
370.000000,0.989340
371.000000,0.992940
372.000000,0.952255
373.000000,0.054592
374.000000,0.997873
375.000000,0.644076
376.000000,0.997007
377.000000,0.008707
378.000000,0.996596
379.000000,0.725253
380.000000,0.042342
381.000000,0.005172
382.000000,0.400678
383.000000,0.936395
384.000000,0.960373
385.000000,0.078662
386.000000,0.991690
387.000000,0.993871
388.000000,0.971165
389.000000,0.021782
390.000000,0.612019
391.000000,0.855079
392.000000,0.924251
393.000000,0.997950
394.000000,0.962001
395.000000,0.995092
396.000000,0.994200
397.000000,0.490709
398.000000,0.037893
399.000000,0.262807
400.000000,0.962528
401.000000,0.957310
402.000000,0.752950
403.000000,0.936957
404.000000,0.988414
405.000000,0.255074
406.000000,0.082263
407.000000,0.199347
408.000000,0.383872
409.000000,0.187457
410.000000,0.011357
411.000000,0.997381
412.000000,0.957745
413.000000,0.001124
414.000000,0.017815
415.000000,0.023549
416.000000,0.989516
417.000000,0.224969
418.000000,0.217754
419.000000,0.001555
420.000000,0.878746
421.000000,0.138114
422.000000,0.246125
423.000000,0.994947
424.000000,0.974776
425.000000,0.974723
426.000000,0.972259
427.000000,0.000043
428.000000,0.716964
429.000000,0.892881
430.000000,0.999250
431.000000,0.239870
432.000000,0.849060
433.000000,0.018860
434.000000,0.003119
435.000000,0.264003
436.000000,0.556284
437.000000,0.870064
438.000000,0.989691
439.000000,0.165909
440.000000,0.972669
441.000000,0.626145
442.000000,0.377208
443.000000,0.997555
444.000000,0.001402
445.000000,0.857520
446.000000,0.322285
447.000000,0.795708
448.000000,0.966998
449.000000,0.905141
450.000000,0.274945
451.000000,0.653924
452.000000,0.005684
453.000000,0.802499
454.000000,0.968364
455.000000,0.005414
456.000000,0.093684
457.000000,0.943354
458.000000,0.987816
459.000000,0.797962
460.000000,0.004374
461.000000,0.953958
462.000000,0.115753
463.000000,0.994975
464.000000,0.184718
465.000000,0.113837
466.000000,0.004903
467.000000,0.982782
468.000000,0.956517
469.000000,0.095847
470.000000,0.320039
471.000000,0.000009
472.000000,0.201178
473.000000,0.778707
474.000000,0.243759
475.000000,0.004308
476.000000,0.793731
477.000000,0.159457
478.000000,0.000013
479.000000,0.867288
480.000000,0.068370
481.000000,0.010662
482.000000,0.994806
483.000000,0.322930
484.000000,0.489196
485.000000,0.982465
486.000000,0.296407
487.000000,0.352613
488.000000,0.995080
489.000000,0.707749
490.000000,0.996136
491.000000,0.974239
492.000000,0.006789
493.000000,0.982062
494.000000,0.993265
495.000000,0.970088
496.000000,0.009693
497.000000,0.492241
498.000000,0.998060
499.000000,0.196806
500.000000,0.999049
501.000000,0.992375
502.000000,0.442324
503.000000,0.987663
504.000000,0.102100
505.000000,0.304544
506.000000,0.786961
507.000000,0.000981
508.000000,0.001761
509.000000,0.357512
510.000000,0.925101
511.000000,0.893501
512.000000,0.888513
513.000000,0.949762
514.000000,0.473323
515.000000,0.897204
516.000000,0.991670
517.000000,0.000470
518.000000,0.000146
519.000000,0.179827
520.000000,0.000021
521.000000,0.453341
522.000000,0.012114
523.000000,0.028935
524.000000,0.724823
525.000000,0.297029
526.000000,0.778432
527.000000,0.267351
528.000000,0.009250
529.000000,0.962753
530.000000,0.823447
531.000000,0.428083
532.000000,0.999923
533.000000,0.026543
534.000000,0.230857
535.000000,0.108879
536.000000,0.003792
537.000000,0.000030
538.000000,0.870652
539.000000,0.991140
540.000000,0.823851
541.000000,0.340309
542.000000,0.005877
543.000000,0.999441
544.000000,0.603342
545.000000,0.904618
546.000000,0.060651
547.000000,0.910663
548.000000,0.167011
549.000000,0.916162
550.000000,0.000250
551.000000,0.014790
552.000000,0.011809
553.000000,0.903269
554.000000,0.782885
555.000000,0.460220
556.000000,0.002502
557.000000,0.705138
558.000000,0.005094
559.000000,0.284831
560.000000,0.002686
561.000000,0.682472
562.000000,0.014095
563.000000,0.987345
564.000000,0.055867
565.000000,0.033221
566.000000,0.007797
567.000000,0.119187
568.000000,0.003084
569.000000,0.864892
570.000000,0.000068
571.000000,0.874748
572.000000,0.998506
573.000000,0.001041
574.000000,0.962515
575.000000,0.064832
576.000000,0.903249
577.000000,0.960110
578.000000,0.914237
579.000000,0.853832
580.000000,0.026546
581.000000,0.245188
582.000000,0.396253
583.000000,0.955969
584.000000,0.997616
585.000000,0.139427
586.000000,0.230564
587.000000,0.659719
588.000000,0.948258
589.000000,0.261006
590.000000,0.937593
591.000000,0.393310
592.000000,0.879761
593.000000,0.256431
594.000000,0.087634
595.000000,0.939239
596.000000,0.981771
597.000000,0.512499
598.000000,0.973027
599.000000,0.324591
600.000000,0.006043
601.000000,0.189910
602.000000,0.915983
603.000000,0.004296
604.000000,0.966746
605.000000,0.988222
606.000000,0.845466
607.000000,0.635120
608.000000,0.910555
609.000000,0.970244
610.000000,0.998818
611.000000,0.023493
612.000000,0.140085
613.000000,0.028918
614.000000,0.956034
615.000000,0.009078
616.000000,0.009407
617.000000,0.999053
618.000000,0.990603
619.000000,0.998380
620.000000,0.673043
621.000000,0.245293
622.000000,0.907019
623.000000,0.995982
624.000000,0.948680
625.000000,0.122174
626.000000,0.405863
627.000000,0.087729
628.000000,0.046389
629.000000,0.975060
630.000000,0.005668
631.000000,0.775471
632.000000,0.116431
633.000000,0.913809
634.000000,0.218406
635.000000,0.654915
636.000000,0.173244
637.000000,0.003504
638.000000,0.095712
639.000000,0.985715
640.000000,0.972541
641.000000,0.928474
642.000000,0.786423
643.000000,0.997901
644.000000,0.203428
645.000000,0.743596
646.000000,0.002060
647.000000,0.992667
648.000000,0.671260
649.000000,0.023420
650.000000,0.007562
651.000000,0.002151
652.000000,0.957537
653.000000,0.034165
654.000000,0.999274
655.000000,0.992368
656.000000,0.912240
657.000000,0.120089
658.000000,0.977069
659.000000,0.990466
660.000000,0.999172
661.000000,0.135384
662.000000,0.994570
663.000000,0.845020
664.000000,0.016291
665.000000,0.513493
666.000000,0.000354
667.000000,0.822644
668.000000,0.704851
669.000000,0.935397
670.000000,0.999926
671.000000,0.124155
672.000000,0.789651
673.000000,0.982104
674.000000,0.935643
675.000000,0.000276
676.000000,0.060304
677.000000,0.327713
678.000000,0.000377
679.000000,0.885194
680.000000,0.000094
681.000000,0.294092
682.000000,0.566421
683.000000,0.914117
684.000000,0.970261
685.000000,0.988513
686.000000,0.994266
687.000000,0.995689
688.000000,0.009482
689.000000,0.976233
690.000000,0.866437
691.000000,0.009589
692.000000,0.913629
693.000000,0.872412
694.000000,0.023312
695.000000,0.255983
696.000000,0.000010
697.000000,0.377460
698.000000,0.000535
699.000000,0.967820
700.000000,0.277213
701.000000,0.933720
702.000000,0.934038
703.000000,0.883160
704.000000,0.997927
705.000000,0.771929
706.000000,0.118372
707.000000,0.999084
708.000000,0.999855
709.000000,0.017194
710.000000,0.029963
711.000000,0.065291
712.000000,0.965850
713.000000,0.011842
714.000000,0.922401
715.000000,0.002813
716.000000,0.974407
717.000000,0.674591
718.000000,0.695204
719.000000,0.989083
720.000000,0.973169
721.000000,0.031140
722.000000,0.671201
723.000000,0.981897
724.000000,0.969997
725.000000,0.144036
726.000000,0.313186
727.000000,0.988036
728.000000,0.936336
729.000000,0.006519
730.000000,0.139972
731.000000,0.960127
732.000000,0.432597
733.000000,0.662185
734.000000,0.895345
735.000000,0.905111
736.000000,0.767444
737.000000,0.985010
738.000000,0.024691
739.000000,0.000816
740.000000,0.679362
741.000000,0.705424
742.000000,0.158140
743.000000,0.006185
744.000000,0.998523
745.000000,0.624028
746.000000,0.997748
747.000000,0.517913
748.000000,0.512670
749.000000,0.936172
750.000000,0.180678
751.000000,0.811813
752.000000,0.269390
753.000000,0.990271
754.000000,0.593903
755.000000,0.719533
756.000000,0.007322
757.000000,0.110960
758.000000,0.811588
759.000000,0.618978
760.000000,0.010182
761.000000,0.434734
762.000000,0.891078
763.000000,0.986364
764.000000,0.999504
765.000000,0.989429
766.000000,0.793637
767.000000,0.321699
768.000000,0.111906
769.000000,0.270461
770.000000,0.998031
771.000000,0.988555
772.000000,0.001377
773.000000,0.097240
774.000000,0.320012
775.000000,0.990463
776.000000,0.935967
777.000000,0.391715
778.000000,0.058041
779.000000,0.611832
780.000000,0.030199
781.000000,0.891909
782.000000,0.003374
783.000000,0.070226
784.000000,0.177086
785.000000,0.598224
786.000000,0.498995
787.000000,0.791158
788.000000,0.649797
789.000000,0.083082
790.000000,0.801660
791.000000,0.868982
792.000000,0.856578
793.000000,0.914468
794.000000,0.392403
795.000000,0.056420
796.000000,0.559250
797.000000,0.188840
798.000000,0.971189
799.000000,0.015840
800.000000,0.000167
801.000000,0.662326
802.000000,0.000078
803.000000,0.191167
804.000000,0.522943
805.000000,0.601417
806.000000,0.990136
807.000000,0.830361
808.000000,0.964363
809.000000,0.959263
810.000000,0.992145
811.000000,0.993661
812.000000,0.887168
813.000000,0.755037
814.000000,0.402570
815.000000,0.962157
816.000000,0.000120
817.000000,0.445300
818.000000,0.019725
819.000000,0.977695
820.000000,0.370000
821.000000,0.774811
822.000000,0.419844
823.000000,0.987724
824.000000,0.999466
825.000000,0.543027
826.000000,0.001205
827.000000,0.999872
828.000000,0.233116
829.000000,0.460615
830.000000,0.990941
831.000000,0.509807
832.000000,0.979089
833.000000,0.591292
834.000000,0.005537
835.000000,0.000163
836.000000,0.271059
837.000000,0.278368
838.000000,0.969332
839.000000,0.012918
840.000000,0.814932
841.000000,0.010758
842.000000,0.922568
843.000000,0.788566
844.000000,0.948199
845.000000,0.922381
846.000000,0.956339
847.000000,0.624019
848.000000,0.117964
849.000000,0.968088
850.000000,0.961841
851.000000,0.867891
852.000000,0.935153
853.000000,0.074262
854.000000,0.986758
855.000000,0.459417
856.000000,0.032307
857.000000,0.999734
858.000000,0.002582
859.000000,0.282852
860.000000,0.256528
861.000000,0.985404
862.000000,0.999736
863.000000,0.052107
864.000000,0.355865
865.000000,0.927884
866.000000,0.981723
867.000000,0.456834
868.000000,0.003226
869.000000,0.996605
870.000000,0.941757
871.000000,0.917554
872.000000,0.001324
873.000000,0.574188
874.000000,0.288367
875.000000,0.001224
876.000000,0.881639
877.000000,0.149588
878.000000,0.234822
879.000000,0.243922
880.000000,0.520836
881.000000,0.015668
882.000000,0.545445
883.000000,0.104727
884.000000,0.004256
885.000000,0.012530
886.000000,0.987257
887.000000,0.249875
888.000000,0.584056
889.000000,0.885064
890.000000,0.076995
891.000000,0.250939
892.000000,0.006299
893.000000,0.354685
894.000000,0.354665
895.000000,0.982238
896.000000,0.679010
897.000000,0.667960
898.000000,0.862934
899.000000,0.126301
900.000000,0.609509
901.000000,0.999874
902.000000,0.611069
903.000000,0.338952
904.000000,0.871974
905.000000,0.013738
906.000000,0.111952
907.000000,0.996539
908.000000,0.949186
909.000000,0.929790
910.000000,0.444145
911.000000,0.998865
912.000000,0.999412
913.000000,0.094703
914.000000,0.529352
915.000000,0.959508
916.000000,0.220596
917.000000,0.999891
918.000000,0.006794
919.000000,0.114585
920.000000,0.058634
921.000000,0.725479
922.000000,0.234365
923.000000,0.893248
924.000000,0.006796
925.000000,0.968308
926.000000,0.493211
927.000000,0.022144
928.000000,0.210277
929.000000,0.451946
930.000000,0.644036
931.000000,0.611043
932.000000,0.845429
933.000000,0.995751
934.000000,0.071399
935.000000,0.991564
936.000000,0.994157
937.000000,0.018366
938.000000,0.998688
939.000000,0.036784
940.000000,0.668198
941.000000,0.001076
942.000000,0.843826
943.000000,0.271188
944.000000,0.064784
945.000000,0.000022
946.000000,0.785747
947.000000,0.236535
948.000000,0.971066
949.000000,0.012046
950.000000,0.379328
951.000000,0.993379
952.000000,0.989303
953.000000,0.035851
954.000000,0.000486
955.000000,0.370905
956.000000,0.893325
957.000000,0.991624
958.000000,0.393998
959.000000,0.992580
960.000000,0.999428
961.000000,0.999919
962.000000,0.999232
963.000000,0.001987
964.000000,0.155762
965.000000,0.001509
966.000000,0.995002
967.000000,0.715351
968.000000,0.965373
969.000000,0.944733
970.000000,0.042549
971.000000,0.380013
972.000000,0.995446
973.000000,0.000315
974.000000,0.997490
975.000000,0.351844
976.000000,0.003763
977.000000,0.884895
978.000000,0.002279
979.000000,0.989864
980.000000,0.987500
981.000000,0.057171
982.000000,0.457222
983.000000,0.000737
984.000000,0.406548
985.000000,0.635382
986.000000,0.003651
987.000000,0.311397
988.000000,0.022211
989.000000,0.004390
990.000000,0.959637
991.000000,0.042188
992.000000,0.819837
993.000000,0.275711
994.000000,0.136357
995.000000,0.908882
996.000000,0.002674
997.000000,0.002309
998.000000,0.648032
999.000000,0.019000
1000.000000,0.012089
1001.000000,0.623502
1002.000000,0.984949
1003.000000,0.995249
1004.000000,0.943796
1005.000000,0.006710
1006.000000,0.996056
1007.000000,0.787251
1008.000000,0.035756
1009.000000,0.001212
1010.000000,0.016447
1011.000000,0.995850
1012.000000,0.084552
1013.000000,0.000995
1014.000000,0.003954
1015.000000,0.053601
1016.000000,0.345557
1017.000000,0.999471
1018.000000,0.035249
1019.000000,0.438268
1020.000000,0.500234
1021.000000,0.011234
1022.000000,0.003778
1023.000000,0.139575
1024.000000,0.061964
1025.000000,0.001026
1026.000000,0.937910
1027.000000,0.009639
1028.000000,0.990564
1029.000000,0.002164
1030.000000,0.889132
1031.000000,0.048178
1032.000000,0.725231
1033.000000,0.610313
1034.000000,0.977254
1035.000000,0.847215
1036.000000,0.031340
1037.000000,0.447537
1038.000000,0.973538
1039.000000,0.000065
1040.000000,0.179798
1041.000000,0.024676
1042.000000,0.846671
1043.000000,0.997732
1044.000000,0.766268
1045.000000,0.997846
1046.000000,0.010421
1047.000000,0.038966
1048.000000,0.171162
1049.000000,0.830327
1050.000000,0.367953
1051.000000,0.011443
1052.000000,0.009819
1053.000000,0.991725
1054.000000,0.999408
1055.000000,0.993640
1056.000000,0.978031
1057.000000,0.001491
1058.000000,0.721765
1059.000000,0.034677
1060.000000,0.002182
1061.000000,0.391486
1062.000000,0.971417
1063.000000,0.023334
1064.000000,0.930005
1065.000000,0.349616
1066.000000,0.538699
1067.000000,0.412753
1068.000000,0.011778
1069.000000,0.003423
1070.000000,0.018007
1071.000000,0.000746
1072.000000,0.798626
1073.000000,0.005327
1074.000000,0.982228
1075.000000,0.004732
1076.000000,0.787301
1077.000000,0.002679
1078.000000,0.008999
1079.000000,0.194209
1080.000000,0.996062
1081.000000,0.999814
1082.000000,0.611126
1083.000000,0.725561
1084.000000,0.000135
1085.000000,0.105575
1086.000000,0.949790
1087.000000,0.947627
1088.000000,0.574749
1089.000000,0.744831
1090.000000,0.247406
1091.000000,0.041916
1092.000000,0.000026
1093.000000,0.990787
1094.000000,0.900868
1095.000000,0.405270
1096.000000,0.547782
1097.000000,0.004682
1098.000000,0.867101
1099.000000,0.994947
1100.000000,0.127773
1101.000000,0.003519
1102.000000,0.000508
1103.000000,0.998151
1104.000000,0.002119
1105.000000,0.788842
1106.000000,0.824650
1107.000000,0.855741
1108.000000,0.690433
1109.000000,0.003908
1110.000000,0.023603
1111.000000,0.967493
1112.000000,0.792775
1113.000000,0.001486
1114.000000,0.004512
1115.000000,0.003274
1116.000000,0.950911
1117.000000,0.032152
1118.000000,0.949343
1119.000000,0.024179
1120.000000,0.012206
1121.000000,0.009885
1122.000000,0.683842
1123.000000,0.756323
1124.000000,0.047806
1125.000000,0.999309
1126.000000,0.683925
1127.000000,0.000242
1128.000000,0.500282
1129.000000,0.950747
1130.000000,0.801449
1131.000000,0.996806
1132.000000,0.031781
1133.000000,0.465199
1134.000000,0.996352
1135.000000,0.017054
1136.000000,0.001007
1137.000000,0.997401
1138.000000,0.255036
1139.000000,0.979004
1140.000000,0.951839
1141.000000,0.995589
1142.000000,0.552894
1143.000000,0.000251
1144.000000,0.357880
1145.000000,0.939641
1146.000000,0.039413
1147.000000,0.074271
1148.000000,0.351457
1149.000000,0.997847
1150.000000,0.001700
1151.000000,0.997615
1152.000000,0.004637
1153.000000,0.000096
1154.000000,0.111463
1155.000000,0.732958
1156.000000,0.005784
1157.000000,0.987693
1158.000000,0.936560
1159.000000,0.282667
1160.000000,0.993342
1161.000000,0.985129
1162.000000,0.012987
1163.000000,0.265694
1164.000000,0.943525
1165.000000,0.592868
1166.000000,0.965690
1167.000000,0.912367
1168.000000,0.936932
1169.000000,0.767782
1170.000000,0.457635
1171.000000,0.300105
1172.000000,0.967255
1173.000000,0.890532
1174.000000,0.948370
1175.000000,0.245797
1176.000000,0.002782
1177.000000,0.065395
1178.000000,0.786589
1179.000000,0.998530
1180.000000,0.838999
1181.000000,0.998343
1182.000000,0.997378
1183.000000,0.022324
1184.000000,0.000780
1185.000000,0.310466
1186.000000,0.693639
1187.000000,0.148053
1188.000000,0.000004
1189.000000,0.030516
1190.000000,0.049141
1191.000000,0.114711
1192.000000,0.000384
1193.000000,0.994001
1194.000000,0.341171
1195.000000,0.057935
1196.000000,0.000760
1197.000000,0.197359
1198.000000,0.949763
1199.000000,0.955182
1200.000000,0.995058
1201.000000,0.996470
1202.000000,0.032548
1203.000000,0.000150
1204.000000,0.895413
1205.000000,0.533505
1206.000000,0.420237
1207.000000,0.995568
1208.000000,0.374147
1209.000000,0.990513
1210.000000,0.637491
1211.000000,0.696354
1212.000000,0.989010
1213.000000,0.056353
1214.000000,0.046446
1215.000000,0.190195
1216.000000,0.872421
1217.000000,0.955806
1218.000000,0.109798
1219.000000,0.013985
1220.000000,0.570816
1221.000000,0.975886
1222.000000,0.005912
1223.000000,0.186751
1224.000000,0.894584
1225.000000,0.187834
1226.000000,0.992064
1227.000000,0.475245
1228.000000,0.591256
1229.000000,0.236411
1230.000000,0.972707
1231.000000,0.990158
1232.000000,0.907294
1233.000000,0.363820
1234.000000,0.999837
1235.000000,0.027500
1236.000000,0.974434
1237.000000,0.810000
1238.000000,0.746487
1239.000000,0.987095
1240.000000,0.987558
1241.000000,0.999062
1242.000000,0.989546
1243.000000,0.152929
1244.000000,0.860497
1245.000000,0.012547
1246.000000,0.863909
1247.000000,0.895142
1248.000000,0.999841
1249.000000,0.854693
1250.000000,0.981174
1251.000000,0.994945
1252.000000,0.058260
1253.000000,0.313850
1254.000000,0.997633
1255.000000,0.430856
1256.000000,0.056118
1257.000000,0.756033
1258.000000,0.980527
1259.000000,0.617490
1260.000000,0.191995
1261.000000,0.007446
1262.000000,0.435980
1263.000000,0.936670
1264.000000,0.999052
1265.000000,0.008001
1266.000000,0.970383
1267.000000,0.867591
1268.000000,0.003995
1269.000000,0.954116
1270.000000,0.990279
1271.000000,0.283948
1272.000000,0.182719
1273.000000,0.999973
1274.000000,0.000027
1275.000000,0.794220
1276.000000,0.535964
1277.000000,0.998203
1278.000000,0.790764
1279.000000,0.991773
1280.000000,0.016135
1281.000000,0.963936
1282.000000,0.873674
1283.000000,0.001000
1284.000000,0.006662
1285.000000,0.474557
1286.000000,0.022778
1287.000000,0.867826
1288.000000,0.852618
1289.000000,0.982607
1290.000000,0.224823
1291.000000,0.019049
1292.000000,0.001155
1293.000000,0.001984
1294.000000,0.295887
1295.000000,0.762357
1296.000000,0.132441
1297.000000,0.093017
1298.000000,0.995188
1299.000000,0.684054
1300.000000,0.005707
1301.000000,0.175830
1302.000000,0.104323
1303.000000,0.927349
1304.000000,0.998713
1305.000000,0.004521
1306.000000,0.473889
1307.000000,0.712853
1308.000000,0.199695
1309.000000,0.435403
1310.000000,0.994671
1311.000000,0.983631
1312.000000,0.977618
1313.000000,0.541833
1314.000000,0.901474
1315.000000,0.991816
1316.000000,0.930346
1317.000000,0.466563
1318.000000,0.015905
1319.000000,0.003210
1320.000000,0.906945
1321.000000,0.678143
1322.000000,0.999361
1323.000000,0.502338
1324.000000,0.031300
1325.000000,0.415759
1326.000000,0.977603
1327.000000,0.997811
1328.000000,0.010697
1329.000000,0.974462
1330.000000,0.534007
1331.000000,0.996471
1332.000000,0.865693
1333.000000,0.389820
1334.000000,0.000406
1335.000000,0.999842
1336.000000,0.017214
1337.000000,0.020091
1338.000000,0.999417
1339.000000,0.020260
1340.000000,0.282644
1341.000000,0.604637
1342.000000,0.999238
1343.000000,0.240396
1344.000000,0.865663
1345.000000,0.081628
1346.000000,0.855161
1347.000000,0.803755
1348.000000,0.222287
1349.000000,0.872085
1350.000000,0.920414
1351.000000,0.007178
1352.000000,0.180062
1353.000000,0.973798
1354.000000,0.853273
1355.000000,0.995064
1356.000000,0.192181
1357.000000,0.000533
1358.000000,0.000576
1359.000000,0.185583
1360.000000,0.996756
1361.000000,0.539245
1362.000000,0.341724
